Startup_name,Category,Funding_total_usd,Status,State_code,City,Funding_rounds,Founded_at,Founded_month,Founded_quarter,Has_VC,Has_angel,Has_roundA,Has_roundB,Has_roundC,Has_roundD,Age_first_funding_year,Age_last_funding_year
Sentrigo,security," 95,00,000 ",1,CA,Santa Clara,3,2006/10/1,10,2006-Q4,1,0,1,0,1,0,1,4
Sequel Pharmaceuticals,biotechnology," 53,73,034 ",1,CA,San Diego,3,2007/1/1,1,2007-Q1,0,0,0,0,0,0,2,3
Sequence Design,hardware&software," 59,70,000 ",1,CA,Santa Clara,2,1995/1/1,1,1995-Q1,1,0,0,0,0,0,10,12
Sequenom,biotechnology," 18,31,17,265 ",1,CA,San Diego,3,1994/1/1,1,1994-Q1,1,0,0,0,0,0,15,18
Sequent,hardware&software," 1,20,00,000 ",1,CA,Mountain View,2,2010/1/1,1,2010-Q1,1,0,0,1,0,0,1,3
Sequenta,biotechnology," 4,14,60,000 ",1,CA,San Francisco,4,2008/1/1,1,2008-Q1,1,0,0,1,1,0,2,6
Sequoia Communications,semiconductors," 7,40,00,000 ",0,CA,San Diego,7,2000/1/1,1,2000-Q1,1,0,0,0,1,1,4,9
Seragon Pharmaceuticals,biotechnology," 3,00,00,000 ",1,CA,San Diego,1,2013/1/1,1,2013-Q1,1,0,1,0,0,0,0,0
Serene Oncology,biotechnology," 17,70,000 ",1,NY,New York,2,2011/1/1,1,2011-Q1,1,0,0,0,0,0,0,1
Seriosity,hardware&software," 60,00,000 ",1,CA,Palo Alto,1,2004/1/1,1,2004-Q1,1,0,0,0,0,0,2,2
Serious USA,art&music," 3,60,000 ",1,NY,New York,1,1997/1/1,1,1997-Q1,1,0,0,0,0,0,12,12
Sermo,health&medical," 4,10,00,000 ",1,MA,Cambridge,4,2006/1/1,1,2006-Q1,1,0,1,1,1,0,0,5
Serus,hardware&software," 1,38,00,000 ",1,CA,Sunnyvale,2,2000/1/1,1,2000-Q1,1,0,0,0,1,0,7,8
Service2Media,mobile," 1,00,00,000 ",1,NY,New York,1,2005/1/1,1,2005-Q1,1,0,0,0,0,0,6,6
ServiceNow,hardware&software," 8,37,03,892 ",1,CA,Santa Clara,6,2004/1/1,1,2004-Q1,1,0,1,1,0,0,1,8
Servo Software,mobile," 30,11,408 ",1,CA,San Mateo,1,2008/1/1,1,2008-Q1,1,0,0,1,0,0,1,1
Sessions,health&medical,"20,000",1,CA,San Francisco,2,2012/1/1,1,2012-Q1,0,0,0,0,0,0,0,1
Set.fm,art&music," 12,49,970 ",1,TX,Austin,2,2011/1/1,1,2011-Q1,1,0,0,0,0,0,1,2
SetJam,social_media," 6,94,000 ",1,NY,New York,3,2009/6/1,6,2009-Q2,0,0,0,0,0,0,0,1
setObject,mobile,"1,000",1,CA,San Francisco,1,2012/1/1,1,2012-Q1,0,1,0,0,0,0,0,0
Seventh Sense Biosystems,biotechnology," 2,60,27,500 ",1,MA,Cambridge,13,2008/1/1,1,2008-Q1,1,0,1,0,0,0,2,6
SEWORKS,security," 20,00,000 ",1,CA,Palo Alto,2,2012/12/1,12,2012-Q4,0,0,1,0,0,0,1,1
Sgrouples,web," 36,00,000 ",1,CA,Mountain View,2,2011/6/7,6,2011-Q2,0,0,0,0,0,0,2,3
SGX Pharmaceuticals,biotechnology," 2,50,00,000 ",1,CA,San Diego,1,1998/1/1,1,1998-Q1,1,0,0,0,0,0,9,9
SHADOW,web," 1,00,000 ",1,NY,New York,1,2013/1/1,1,2013-Q1,1,0,0,0,0,0,0,0
"Shadow Government, Inc.",games," 9,56,263 ",1,NY,New York,1,2011/1/1,1,2011-Q1,0,1,0,0,0,0,0,0
Shadow Networks,hardware&software," 1,01,99,301 ",1,CA,Santa Clara,1,2010/1/1,1,2010-Q1,1,0,0,0,0,0,4,4
Shape Pharmaceuticals,biotechnology," 30,00,000 ",1,MA,Cambridge,1,2008/1/1,1,2008-Q1,1,0,0,0,0,0,2,2
Shape Security,security," 6,60,00,000 ",1,CA,Mountain View,3,2011/1/1,1,2011-Q1,1,0,1,1,1,0,1,3
Shapeways,e-commerce," 4,85,00,000 ",1,NY,New York,5,2007/3/1,3,2007-Q1,1,0,1,1,1,0,3,6
Share Practice,health&medical," 41,25,000 ",1,CA,San Francisco,6,2012/8/1,8,2012-Q3,1,1,0,0,0,0,0,2
Share Your Brain,web,"15,000",1,CA,San Diego,1,2005/4/1,4,2005-Q2,0,0,0,0,0,0,2,2
ShareDesk,hardware&software," 12,50,000 ",1,CA,San Francisco,2,2012/8/1,8,2012-Q3,0,0,0,0,0,0,1,2
Sharegate,finance," 1,30,000 ",1,TX,Austin,1,2009/1/1,1,2009-Q1,0,0,0,0,0,0,4,4
ShareThis,social_media," 9,77,58,221 ",1,CA,Palo Alto,9,2007/1/1,1,2007-Q1,1,0,1,1,1,0,0,7
Shasta Crystals,hardware&software," 23,93,883 ",1,CA,San Francisco,4,2008/10/29,10,2008-Q4,1,0,0,0,0,0,2,4
Shattered Reality Interactive,social_media," 11,00,000 ",1,CA,San Francisco,2,2006/6/1,6,2006-Q2,0,1,0,0,0,0,2,3
Shelby.tv,social_media," 39,25,000 ",1,NY,New York,4,2011/1/10,1,2011-Q1,1,0,1,0,0,0,0,1
Shelfari,social_media," 10,00,000 ",1,WA,Seattle,1,2006/1/1,1,2006-Q1,1,0,1,0,0,0,1,1
Shelfbucks,web," 43,25,000 ",1,TX,Austin,4,2013/3/1,3,2013-Q1,1,0,0,0,0,0,0,1
ShelfFlip,e-commerce," 1,25,000 ",1,CA,San Francisco,2,2013/1/1,1,2013-Q1,0,0,0,0,0,0,1,1
Sherpaa,health&medical," 57,25,212 ",1,NY,New York,2,2012/2/1,2,2012-Q1,1,0,0,0,0,0,0,2
Shibumi,mobile," 22,98,670 ",1,CA,San Francisco,2,2011/1/1,1,2011-Q1,1,0,0,0,0,0,1,3
Shiftboard Online Scheduling,hardware&software," 13,92,573 ",1,WA,Seattle,3,2002/9/1,9,2002-Q3,1,0,0,0,0,0,7,11
ShiftPlanning,hardware&software," 42,50,000 ",1,CA,San Francisco,3,2010/2/10,2,2010-Q1,1,0,1,0,0,0,1,4
Shippable,hardware&software," 1,00,50,000 ",1,WA,Seattle,3,2013/1/1,1,2013-Q1,1,0,1,0,0,0,0,1
Shippo,e-commerce," 22,75,000 ",1,CA,San Francisco,4,2013/10/1,10,2013-Q4,1,0,0,0,0,0,1,1
Shipwire,hardware&software," 1,00,00,000 ",1,CA,Palo Alto,2,2006/1/1,1,2006-Q1,1,0,1,0,0,0,1,5
Shocking Technologies,hardware&software," 5,59,00,000 ",0,CA,San Jose,6,2006/1/1,1,2006-Q1,1,0,1,1,1,0,1,6
ShoppinPal,mobile," 5,00,000 ",1,CA,San Francisco,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,2,2
ShopSavvy,mobile," 1,15,00,000 ",1,CA,San Francisco,4,2008/1/1,1,2008-Q1,1,1,1,0,0,0,0,3
ShopSocially,hardware&software," 28,50,000 ",1,CA,Mountain View,3,2009/1/1,1,2009-Q1,1,1,1,0,0,0,1,3
ShopSquad/Ownza,social_media," 12,50,000 ",1,CA,San Francisco,1,2011/2/24,2,2011-Q1,0,1,0,0,0,0,0,0
ShopTap,mobile," 58,24,998 ",1,CA,San Francisco,1,2011/1/1,1,2011-Q1,1,0,0,0,0,0,3,3
Shoptiques,fashion," 20,00,000 ",1,NY,New York,2,2011/1/1,1,2011-Q1,0,0,0,0,0,0,1,1
Shopventory,finance," 20,30,000 ",1,CA,San Diego,3,2013/5/8,5,2013-Q2,1,0,0,0,0,0,0,0
ShopWell,web," 79,39,553 ",1,CA,Palo Alto,5,2008/1/1,1,2008-Q1,1,0,0,1,0,0,2,4
ShopWiki,social_media," 62,50,000 ",1,NY,New York,1,2005/6/1,6,2005-Q2,1,0,1,0,0,0,1,1
ShotSpotter,security," 1,37,89,142 ",1,CA,Mountain View,2,1995/1/1,1,1995-Q1,1,0,0,1,0,0,16,17
Shout,art&music," 1,20,000 ",1,NY,New York,1,2013/7/1,7,2013-Q3,0,0,0,0,0,0,1,1
Shoutlet,hardware&software," 2,42,00,000 ",1,NY,New York,3,2010/1/1,1,2010-Q1,1,0,1,1,1,0,0,2
ShowEvidence,hardware&software," 25,15,000 ",1,CA,Santa Clara,2,2011/1/1,1,2011-Q1,1,0,0,0,0,0,2,3
ShuttleCloud,finance," 10,48,000 ",1,NY,New York,3,2010/5/1,5,2010-Q2,0,0,0,0,0,0,1,2
Si2 Microsystems,semiconductors," 1,27,00,000 ",1,CA,San Jose,1,2006/1/1,1,2006-Q1,1,0,0,0,0,0,3,3
SiBEAM,mobile," 11,37,50,000 ",1,CA,Sunnyvale,6,2004/12/1,12,2004-Q4,1,0,1,1,1,1,0,6
Sideband Networks,hardware&software," 60,00,000 ",1,CA,Sunnyvale,1,2012/10/1,10,2012-Q4,1,0,1,0,0,0,2,2
Sidecar.me,web," 51,00,000 ",0,CA,San Francisco,2,2010/5/1,5,2010-Q2,1,0,1,0,0,0,0,1
Sierra Design Automation,semiconductors," 1,90,00,000 ",1,CA,Santa Clara,2,2003/1/1,1,2003-Q1,1,0,1,1,0,0,0,3
Sifteo,games," 1,35,00,000 ",1,CA,San Francisco,3,2009/1/1,1,2009-Q1,1,0,1,1,0,0,0,1
SIFTSORT.COM,web," 6,50,000 ",1,NY,New York,3,2008/1/1,1,2008-Q1,0,1,0,0,0,0,0,3
SigFig,finance," 1,50,00,000 ",1,CA,San Francisco,1,2011/1/1,1,2011-Q1,1,0,0,1,0,0,2,2
sigmacare,health&medical," 2,60,00,00,000 ",1,NY,New York,1,2005/1/1,1,2005-Q1,0,0,0,0,0,0,8,8
SigmaQuest,hardware&software," 3,70,561 ",1,CA,Sunnyvale,2,2001/1/1,1,2001-Q1,1,0,0,0,0,0,2,9
Signal Data,finance," 45,22,000 ",1,NY,New York,4,2010/1/1,1,2010-Q1,1,1,1,0,0,0,0,3
SignalDemand,hardware&software," 3,00,00,000 ",1,CA,San Francisco,2,2004/1/1,1,2004-Q1,1,0,0,1,1,0,3,4
SignalFuse,hardware&software," 85,00,000 ",1,CA,San Mateo,1,2013/1/1,1,2013-Q1,1,0,1,0,0,0,0,0
SignalSet,mobile," 60,00,000 ",1,WA,Seattle,1,2008/1/1,1,2008-Q1,1,0,1,0,0,0,3,3
Signifyd,e-commerce," 40,00,000 ",1,CA,Santa Clara,2,2011/6/1,6,2011-Q2,0,0,0,0,0,0,1,3
Signostics,biotechnology," 90,00,000 ",1,CA,Palo Alto,2,2005/1/1,1,2005-Q1,1,0,1,1,0,0,4,5
Silego Technology,semiconductors," 57,50,000 ",1,CA,Santa Clara,4,2001/10/1,10,2001-Q4,1,0,0,0,0,0,0,9
Silicium Energy,hardware&software," 5,00,000 ",1,CA,Sunnyvale,1,2011/1/1,1,2011-Q1,1,0,0,0,0,0,3,3
Silicon Genesis,hardware&software," 2,30,00,000 ",1,CA,San Jose,1,1997/1/1,1,1997-Q1,1,0,1,0,0,0,10,10
Silicon Kinetics,biotechnology," 31,22,821 ",1,CA,San Diego,2,2002/4/1,4,2002-Q2,1,0,0,0,0,0,7,11
Silicon Space Technology,semiconductors," 1,24,98,182 ",1,TX,Austin,4,2004/1/1,1,2004-Q1,1,0,0,0,1,0,8,10
Silicon Storage Technology,semiconductors," 5,84,01,855 ",1,CA,Sunnyvale,1,1989/1/1,1,1989-Q1,1,0,0,0,0,0,21,21
Silicon Valley Data Science,analytics," 30,00,000 ",1,CA,Sunnyvale,1,2013/4/1,4,2013-Q2,1,0,1,0,0,0,0,0
Silk Road Medical,health&medical," 5,66,25,793 ",1,CA,Sunnyvale,5,2007/1/1,1,2007-Q1,1,0,1,1,0,0,0,7
Silver Lining Limited,hardware&software," 3,00,000 ",0,NY,New York,1,2005/1/1,1,2005-Q1,0,0,0,0,0,0,6,6
Silver Peak,web," 6,51,67,337 ",1,CA,Santa Clara,9,2004/1/1,1,2004-Q1,1,0,1,1,0,1,1,10
SilverPush,hardware&software," 31,00,000 ",1,CA,Mountain View,6,2012/1/1,1,2012-Q1,1,0,0,0,0,0,1,2
Siminars,web,"75,000",1,TX,Austin,1,2009/9/1,9,2009-Q3,0,0,0,0,0,0,5,5
Simplee,health&medical," 1,78,00,000 ",1,CA,Palo Alto,3,2010/1/1,1,2010-Q1,1,0,1,1,0,0,1,3
SimpleGeo,advertising," 98,07,367 ",1,CA,San Francisco,3,2009/5/1,5,2009-Q2,1,0,1,0,0,0,0,1
SimpleTherapy,health&medical," 13,00,000 ",1,NY,New York,1,2013/1/1,1,2013-Q1,0,1,0,0,0,0,0,0
Simply Measured,analytics," 2,90,00,000 ",1,WA,Seattle,4,2010/1/1,1,2010-Q1,1,1,0,1,1,0,0,4
SimplyInsured,health&medical," 7,50,000 ",1,CA,San Francisco,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,1,1
SimplyTapp,mobile," 76,20,600 ",1,TX,Austin,3,2011/1/1,1,2011-Q1,1,0,1,1,0,0,2,3
Simraceway,games," 1,40,25,500 ",1,CA,San Francisco,4,2008/3/1,3,2008-Q1,1,0,0,1,1,0,3,4
SimulScribe,hardware&software," 57,00,000 ",0,NY,New York,3,2003/3/18,3,2003-Q1,0,1,0,0,0,0,1,4
Sincerely,social_media," 30,00,000 ",1,CA,San Francisco,1,2011/1/1,1,2011-Q1,1,0,1,0,0,0,0,0
Single Cell Technology,biotechnology," 3,23,777 ",1,CA,San Jose,1,2008/1/1,1,2008-Q1,0,0,0,0,0,0,4,4
SinglePlatform,web," 45,75,000 ",1,NY,New York,3,2010/1/1,1,2010-Q1,1,0,1,0,0,0,0,1
Singly,analytics," 89,50,000 ",1,CA,San Francisco,3,2010/12/21,12,2010-Q4,1,0,1,0,0,0,1,3
SingWho,art&music," 3,00,000 ",1,NY,New York,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,1,1
Siterra,hardware&software," 70,00,000 ",1,CA,San Francisco,1,2001/1/1,1,2001-Q1,1,0,0,0,1,0,4,4
Six Trees Capital,finance," 14,43,887 ",1,NY,New York,2,2013/1/1,1,2013-Q1,1,0,0,0,0,0,0,1
SixDoors,e-commerce," 6,50,000 ",1,CA,San Francisco,1,2013/3/1,3,2013-Q1,0,0,0,0,0,0,0,0
SIZESEEKER,fashion," 4,75,000 ",1,NY,New York,1,2012/6/1,6,2012-Q2,0,0,0,0,0,0,0,0
skedge.me,hardware&software," 16,00,000 ",1,NY,New York,1,2010/1/1,1,2010-Q1,1,0,0,0,1,0,2,2
Sketchfab,finance," 25,00,000 ",1,NY,New York,2,2012/5/15,5,2012-Q2,1,1,0,0,0,0,1,1
Skout,social_media," 2,20,00,000 ",1,CA,San Francisco,2,2007/1/1,1,2007-Q1,1,0,0,0,0,0,3,5
Skubana,hardware&software," 7,50,000 ",1,NY,New York,1,2013/8/1,8,2013-Q3,0,1,0,0,0,0,1,1
Skulpt,health&medical," 15,98,000 ",1,CA,San Francisco,3,2009/7/8,7,2009-Q3,0,0,0,0,0,0,4,5
SkuRun,mobile,"28,000",1,CA,Los Angeles,1,2012/6/1,6,2012-Q2,0,0,0,0,0,0,1,1
SKY MobileMedia,semiconductors," 1,50,00,000 ",1,CA,San Diego,1,2003/1/1,1,2003-Q1,1,0,0,1,0,0,3,3
Skybox Security,web," 2,37,54,000 ",1,CA,San Jose,5,2002/1/1,1,2002-Q1,1,0,0,0,0,1,4,12
SkyCache,web," 1,22,58,800 ",1,CA,San Francisco,2,2011/1/1,1,2011-Q1,1,0,0,0,0,0,1,2
Skycheckin,web,"75,000",1,NY,New York,1,2012/6/1,6,2012-Q2,0,0,0,0,0,0,1,1
Skyera,hardware&software," 5,16,00,000 ",1,CA,San Jose,1,2010/1/1,1,2010-Q1,1,0,0,1,0,0,3,3
Skyfire Labs,hardware&software," 4,08,00,000 ",1,CA,Mountain View,5,2006/4/1,4,2006-Q2,1,0,1,1,1,1,1,6
SkyKick,hardware&software," 72,27,000 ",1,WA,Seattle,4,2011/10/1,10,2011-Q4,1,0,0,0,0,0,1,3
Skylight Healthcare Systems,health&medical," 1,59,50,000 ",1,CA,San Diego,4,1999/1/1,1,1999-Q1,1,0,0,0,0,1,3,14
SkyPilot Networks,web," 6,84,00,000 ",1,CA,Santa Clara,4,2000/1/1,1,2000-Q1,1,0,1,0,1,1,1,8
Skyrider,advertising," 1,70,00,000 ",0,CA,Mountain View,2,2003/1/1,1,2003-Q1,1,0,0,0,1,0,3,5
skyrockit,mobile," 26,00,000 ",0,CA,San Francisco,1,2001/1/1,1,2001-Q1,1,0,0,0,0,0,10,10
Skytap,hardware&software," 2,95,10,000 ",1,WA,Seattle,5,2006/1/1,1,2006-Q1,1,0,1,1,1,0,1,8
Slack,hardware&software," 17,99,50,000 ",1,CA,San Francisco,6,2009/1/1,1,2009-Q1,1,0,1,1,1,1,0,5
Slacker,art&music," 7,56,63,277 ",1,CA,San Diego,6,2006/1/1,1,2006-Q1,1,0,1,1,0,1,1,5
Sleek Africa Magazine,social_media,"20,000",1,NY,New York,1,2005/4/8,4,2005-Q2,0,0,0,0,0,0,8,8
SLI Systems,web," 10,00,000 ",1,CA,San Jose,1,2001/8/1,8,2001-Q3,1,0,0,0,0,0,6,6
Slice,web," 3,80,25,999 ",1,CA,Palo Alto,4,2010/1/1,1,2010-Q1,1,0,1,1,0,0,0,3
sliceX,hardware&software," 1,50,00,000 ",1,CA,San Jose,1,1996/1/1,1,1996-Q1,1,0,0,1,0,0,12,12
Smaato,advertising," 4,31,00,000 ",1,CA,San Francisco,5,2005/8/18,8,2005-Q3,1,0,1,1,1,1,3,9
Smallaa,social_media," 30,00,000 ",0,CA,San Jose,1,2008/1/1,1,2008-Q1,1,0,0,0,0,0,0,0
Smalltown,advertising," 40,00,000 ",0,CA,San Mateo,1,2005/1/15,1,2005-Q1,1,0,1,0,0,0,0,0
Smarp,web," 1,50,000 ",1,NY,New York,1,2010/10/10,10,2010-Q4,0,0,0,0,0,0,0,0
Smart Picture Technologies,analytics," 1,75,000 ",1,TX,Austin,1,2012/1/12,1,2012-Q1,0,0,0,0,0,0,1,1
Smart Plate,hardware&software," 2,01,956 ",1,CA,San Francisco,1,2009/1/1,1,2009-Q1,0,0,0,0,0,0,3,3
SmartDrive Systems,analytics," 12,81,49,887 ",1,CA,San Diego,5,2004/1/1,1,2004-Q1,1,0,0,0,0,1,3,8
Smartling,hardware&software," 6,30,99,998 ",1,NY,New York,4,2009/1/1,1,2009-Q1,1,0,1,1,1,1,1,5
SmartRecruiters,hardware&software," 1,54,60,000 ",1,CA,San Francisco,2,2010/9/1,9,2010-Q3,1,0,1,1,0,0,2,3
Smartsy,advertising," 6,43,300 ",1,CA,Sunnyvale,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,2,2
Smore,finance," 21,25,000 ",1,CA,Palo Alto,3,2011/8/1,8,2011-Q3,0,1,0,0,0,0,0,3
SMRxT,health&medical," 13,59,620 ",1,NY,New York,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,0,0
Smule,art&music," 4,21,00,000 ",1,CA,San Francisco,5,2008/1/1,1,2008-Q1,1,0,1,0,1,0,0,6
"SNAP Interactive, Inc.",web," 92,50,000 ",1,NY,New York,2,2005/7/19,7,2005-Q3,1,1,0,0,0,0,2,6
Snap Trends,hardware&software," 8,00,000 ",1,TX,Austin,1,2012/6/1,6,2012-Q2,0,0,0,0,0,0,1,1
SNAPCARD,social_media," 15,60,000 ",1,CA,San Francisco,2,2013/11/19,11,2013-Q4,1,0,0,0,0,0,0,1
Snapette,mobile," 15,00,000 ",1,NY,New York,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,0,0
Snapguide,web," 1,00,00,000 ",1,CA,San Francisco,3,2011/1/1,1,2011-Q1,1,0,1,0,0,0,0,2
SnapTell,advertising," 40,00,000 ",1,CA,Palo Alto,1,2006/1/1,1,2006-Q1,1,0,1,0,0,0,1,1
Snaptracs,web," 25,00,000 ",1,CA,San Diego,1,2010/1/1,1,2010-Q1,1,0,0,0,0,0,4,4
Snapvine,hardware&software," 1,20,00,000 ",1,WA,Seattle,2,2005/1/1,1,2005-Q1,1,0,1,1,0,0,1,2
Snip2Code,hardware&software,"25,000",1,CA,San Francisco,1,2012/4/15,4,2012-Q2,0,0,0,0,0,0,2,2
Snipd,web,"15,000",0,CA,Palo Alto,1,2008/6/1,6,2008-Q2,0,0,0,0,0,0,0,0
Snoball,web," 15,00,000 ",1,TX,Austin,1,2011/1/1,1,2011-Q1,1,0,1,0,0,0,0,0
Snoox,web," 20,00,000 ",1,NY,New York,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,1,1
SOA Software,hardware&software," 2,10,00,000 ",1,CA,Los Angeles,2,2001/1/1,1,2001-Q1,1,0,0,0,0,1,5,13
Soceaniq,hardware&software," 7,49,000 ",1,MA,Cambridge,1,2011/1/1,1,2011-Q1,1,0,0,0,0,0,1,1
Social Bicycles,social_media," 13,00,000 ",1,NY,New York,2,2010/1/1,1,2010-Q1,0,1,0,0,0,0,3,3
Social Genius,hardware&software," 13,20,384 ",0,CA,Mountain View,1,2010/2/5,2,2010-Q1,1,0,1,0,0,0,1,1
Social IQ (Social Influence Quotient),social_media," 10,50,000 ",1,CA,San Diego,2,2009/6/11,6,2009-Q2,0,1,0,0,0,0,0,1
Social Media Networks,hardware&software," 62,50,000 ",1,CA,Palo Alto,1,2007/1/1,1,2007-Q1,1,0,0,0,0,0,2,2
Socialbomb,games," 2,40,000 ",1,NY,New York,1,2008/6/5,6,2008-Q2,0,0,0,0,0,0,0,0
Socialcast,hardware&software," 94,00,000 ",1,CA,San Francisco,3,2005/6/1,6,2005-Q2,1,1,1,1,0,0,4,5
SocialChorus,hardware&software," 1,50,00,000 ",1,CA,San Francisco,3,2008/1/1,1,2008-Q1,1,0,1,1,0,0,1,6
SocialEngine,hardware&software,"12,000",1,CA,Los Angeles,1,2007/6/1,6,2007-Q2,0,0,0,0,0,0,4,4
Socialize,mobile," 18,20,000 ",1,CA,San Francisco,3,2008/7/1,7,2008-Q3,0,1,0,0,0,0,3,4
SocialMatica,hardware&software," 27,76,000 ",0,CA,San Francisco,3,2010/8/1,8,2010-Q3,1,0,1,0,0,0,0,2
SocialPicks,social_media," 5,00,000 ",1,NY,New York,1,2006/1/1,1,2006-Q1,1,0,1,0,0,0,1,1
SocialRep,hardware&software," 1,00,000 ",1,CA,San Francisco,1,2006/1/1,1,2006-Q1,1,0,0,0,0,0,4,4
SocialSci,hardware&software," 5,12,000 ",1,MA,Cambridge,2,2009/5/1,5,2009-Q2,0,1,0,0,0,0,1,1
Socialscope,hardware&software," 10,25,000 ",1,CA,San Francisco,1,2009/1/1,1,2009-Q1,0,0,0,0,0,0,1,1
SocialSmack,mobile," 2,90,000 ",1,TX,Austin,1,2010/1/1,1,2010-Q1,0,1,0,0,0,0,0,0
SocialTagg,web,"1,305",1,CA,Los Angeles,1,2012/7/27,7,2012-Q3,1,0,0,0,0,0,1,1
Socialtext,hardware&software," 4,67,70,000 ",1,CA,Palo Alto,8,2002/12/1,12,2002-Q4,1,1,0,1,1,1,2,10
Socialtyze,advertising," 15,00,000 ",1,CA,Los Angeles,1,2007/1/1,1,2007-Q1,1,0,1,0,0,0,3,3
SocialWire,advertising," 35,00,000 ",1,CA,San Francisco,4,2011/7/1,7,2011-Q3,0,0,0,0,0,0,0,2
Sociocast,health&medical," 58,75,000 ",1,NY,New York,4,2010/1/1,1,2010-Q1,1,0,1,1,0,0,0,3
Sociogramics,hardware&software," 3,00,000 ",1,CA,Palo Alto,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,1,1
SocMetrics,advertising," 3,00,000 ",1,MA,Cambridge,2,2010/1/1,1,2010-Q1,1,0,0,0,0,0,1,2
Sococo,hardware&software," 1,22,58,618 ",1,CA,San Jose,4,2007/1/4,1,2007-Q1,1,0,0,0,0,0,4,6
Socrata,analytics," 5,45,00,000 ",1,WA,Seattle,3,2007/1/1,1,2007-Q1,1,0,0,1,0,0,1,7
Socure,security," 47,00,000 ",1,NY,New York,2,2012/9/1,9,2012-Q3,1,0,1,0,0,0,2,2
Sofa Labs,social_media," 12,00,000 ",1,CA,San Mateo,2,2009/1/1,1,2009-Q1,1,0,1,0,0,0,0,0
Soft Machines,semiconductors," 22,08,87,796 ",1,CA,Santa Clara,6,2006/1/1,1,2006-Q1,1,0,0,0,0,0,3,8
Sojern,travel," 4,25,00,000 ",1,CA,San Francisco,4,2007/9/10,9,2007-Q3,1,0,1,0,1,0,1,6
Soko,e-commerce," 7,00,000 ",1,CA,San Francisco,1,2012/1/1,1,2012-Q1,0,1,0,0,0,0,2,2
Solaborate,web," 20,00,000 ",1,CA,Los Angeles,2,2012/6/1,6,2012-Q2,0,0,0,0,0,0,1,1
SolarWinds,hardware&software," 21,75,00,000 ",1,TX,Austin,3,1999/1/1,1,1999-Q1,0,0,0,0,0,0,6,11
Sols,web," 81,53,219 ",1,NY,New York,2,2013/7/30,7,2013-Q3,1,0,1,0,0,0,0,1
Solulink,biotechnology," 28,90,000 ",1,CA,San Diego,3,2000/1/1,1,2000-Q1,0,0,0,0,0,0,11,13
Solvate,web," 1,03,00,000 ",1,NY,New York,3,2007/1/1,1,2007-Q1,1,0,1,1,0,0,2,4
Solve Media,social_media," 1,65,00,000 ",1,NY,New York,4,2009/1/1,1,2009-Q1,1,0,1,1,0,0,0,4
SolveBio,biotechnology," 20,00,000 ",1,NY,New York,1,2013/1/1,1,2013-Q1,0,0,0,0,0,0,1,1
Soma Networks,web," 5,10,00,000 ",1,CA,San Francisco,1,1999/1/1,1,1999-Q1,1,0,0,0,0,0,9,9
SOMARK Innovations,biotechnology," 3,00,000 ",1,CA,San Diego,2,2005/1/1,1,2005-Q1,0,0,0,0,0,0,4,7
Someecards,web," 3,50,000 ",1,NY,New York,1,2007/4/1,4,2007-Q2,0,0,0,0,0,0,1,1
Sonar.me,web," 2,00,000 ",0,NY,New York,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,2,2
Sonexa Therapeutics,biotechnology," 4,12,24,987 ",1,CA,San Diego,5,2007/1/1,1,2007-Q1,1,0,1,0,0,0,1,5
Songbird,mobile," 1,49,56,252 ",1,CA,San Francisco,4,2006/2/1,2,2006-Q1,1,0,1,0,0,0,0,4
Sonim Technologies,mobile," 4,66,49,369 ",1,CA,San Mateo,6,1999/8/5,8,1999-Q3,1,0,0,0,0,0,7,13
Sonitus Medical,health&medical," 6,76,41,704 ",1,CA,San Mateo,6,2006/1/1,1,2006-Q1,1,0,0,0,0,1,0,8
Sonopia,mobile," 2,14,50,000 ",1,CA,Menlo Park,2,2005/1/1,1,2005-Q1,1,0,1,1,0,0,1,2
Sookasa,hardware&software," 66,00,000 ",1,CA,San Mateo,2,2011/1/1,1,2011-Q1,1,0,1,0,0,0,1,3
Sookbox,web," 5,75,000 ",1,MA,Cambridge,1,2011/5/1,5,2011-Q2,1,0,0,0,0,0,2,2
Soompi,social_media," 2,82,077 ",1,CA,San Francisco,1,1998/1/1,1,1998-Q1,1,0,0,0,0,0,12,12
Sosh,social_media," 1,62,54,000 ",1,CA,San Francisco,4,2010/1/1,1,2010-Q1,1,0,1,1,0,0,1,3
Sotera Wireless,health&medical," 9,15,10,000 ",1,CA,San Diego,7,2004/1/1,1,2004-Q1,1,0,0,1,1,1,4,10
Sound Pharmaceuticals,health&medical," 1,65,15,105 ",1,WA,Seattle,2,2001/1/1,1,2001-Q1,1,0,0,0,1,0,11,12
Soundflavor,art&music," 58,00,000 ",1,CA,San Francisco,2,2003/1/1,1,2003-Q1,1,0,1,0,0,0,1,2
SoundFocus,art&music," 17,00,000 ",1,CA,San Francisco,3,2012/8/1,8,2012-Q3,0,0,0,0,0,0,1,2
